"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","x"
1,0,0,4,8,5,5,13,15,6,2,0,2,0,0,0,6,0,5,10,0
0,0,0,0,0,0,4,7,4,7,9,6,1,4,4,1,0,2,4,4,0
3,1,3,3,0,4,4,1,9,12,5,10,4,0,0,2,2,0,0,5,1
7,0,0,0,0,0,0,0,0,0,0,5,5,2,9,17,12,3,9,14,0
0,2,3,0,0,0,1,1,7,5,0,0,0,1,0,0,8,3,2,1,0
5,2,0,0,0,2,3,3,6,9,10,5,4,0,2,6,7,1,7,16,1
9,10,9,6,6,9,7,5,5,4,8,15,14,16,9,1,4,9,24,25,1
0,2,1,0,0,0,0,0,0,0,4,14,12,2,1,0,0,0,0,2,0
1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,5,7,3,0,0,0
2,2,1,0,0,0,7,4,6,13,7,0,0,1,2,1,0,0,1,3,1
4,2,1,0,3,7,2,1,1,1,0,0,0,0,0,2,2,1,2,0,0
9,4,3,2,4,6,4,0,0,2,0,0,0,2,2,3,7,0,1,3,1
3,1,0,1,4,1,4,4,8,6,5,5,1,8,3,3,1,0,0,0,1
28,28,25,12,28,56,103,92,96,113,78,36,38,24,14,21,24,21,30,22,1
0,0,0,0,0,0,0,0,3,1,0,2,0,0,4,0,0,3,0,0,0
0,0,0,3,0,1,23,66,72,53,33,60,54,42,8,2,0,7,12,9,1
0,0,0,4,6,2,1,1,1,2,6,8,1,1,1,1,2,6,3,3,1
4,2,14,8,7,5,14,16,3,1,6,9,5,4,5,8,7,9,9,4,1
0,0,0,1,2,4,7,9,4,10,9,15,10,2,3,3,3,1,7,2,1
0,2,2,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0
1,0,8,9,5,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0
0,0,0,3,1,0,7,7,1,1,0,0,1,1,0,0,0,0,3,3,1
3,1,3,1,4,5,7,9,11,13,11,7,14,14,9,0,5,4,2,4,0
10,9,5,10,8,6,4,11,14,12,2,6,6,3,6,2,10,11,6,4,1
17,17,14,15,25,21,13,10,13,17,23,32,16,26,28,22,20,18,20,31,1
4,6,0,9,20,11,1,5,7,8,10,19,12,4,4,10,8,3,3,8,0
1,2,6,4,7,14,11,4,1,4,5,1,2,3,5,4,2,2,3,7,1
5,2,7,5,0,2,5,2,2,2,5,6,2,2,1,3,1,4,4,0,1
0,0,0,4,12,7,7,10,11,23,28,17,22,0,0,0,0,0,1,0,1
6,11,8,6,6,6,13,18,7,6,9,6,7,4,4,6,5,2,4,9,1
8,6,8,5,5,10,9,9,9,8,2,8,19,20,13,4,7,11,12,3,0
3,6,4,7,8,5,5,0,5,13,7,2,1,4,7,7,3,0,0,1,1
25,35,46,123,156,272,298,184,292,522,255,152,88,29,26,23,24,27,26,23,1
21,24,40,93,104,103,146,197,212,278,154,72,37,9,12,11,4,1,1,6,1
9,9,6,9,6,4,7,10,9,3,4,10,8,7,6,6,7,5,8,6,0
14,9,9,7,6,4,9,5,13,18,12,6,4,7,15,11,3,13,11,7,0
9,7,13,5,9,6,4,5,16,10,11,5,1,8,10,9,11,9,8,11,0
5,4,0,1,5,7,5,3,3,6,4,4,1,2,2,8,8,2,1,2,1
0,7,7,0,0,5,5,61,161,214,337,357,167,276,239,156,72,23,10,13,1
1,2,3,2,2,0,0,0,0,0,0,0,4,3,2,5,12,24,19,5,0
0,4,9,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,1,1,0
220,137,190,239,270,166,91,64,41,41,33,34,14,5,5,2,1,14,18,6,1
0,2,1,2,8,11,10,6,7,8,2,6,8,5,7,5,7,1,0,0,1
61,26,9,6,4,5,4,26,72,85,56,43,17,17,19,10,7,15,18,13,1
66,79,35,19,33,67,161,163,84,160,182,150,91,44,35,8,13,25,9,6,1
0,4,6,0,0,6,10,4,4,3,2,2,2,5,8,4,0,12,14,7,1
2,3,4,1,5,5,0,0,0,0,0,1,1,1,1,19,15,3,4,6,0
5,3,4,5,7,4,0,0,0,0,0,0,0,0,0,0,3,10,5,10,0
4,1,0,0,2,3,3,1,6,8,3,2,2,0,1,4,2,1,4,9,0
1,2,2,3,9,8,3,1,2,1,0,2,5,11,0,3,4,1,5,9,0
13,10,18,12,12,11,17,15,18,13,16,13,8,5,14,17,8,5,5,6,0
13,9,7,9,7,7,6,13,16,9,13,12,11,21,36,19,4,7,9,6,0
3,0,2,3,6,0,9,7,6,16,31,21,6,8,9,9,5,5,8,2,1
10,12,2,2,4,3,0,1,1,3,7,4,6,2,1,0,0,6,11,2,0
2,0,0,2,4,1,4,2,0,4,2,8,8,8,6,1,3,1,4,3,1
148,186,131,52,28,14,22,43,43,25,26,13,11,33,45,26,6,3,11,17,1
1,3,8,7,4,1,1,4,3,7,8,4,3,4,3,2,12,19,7,1,0
4,6,4,1,5,4,0,0,0,1,0,0,2,5,3,14,23,8,12,8,0
33,46,46,75,139,245,313,352,422,190,221,271,253,194,186,106,58,132,127,84,1
20,11,7,20,22,20,10,19,44,68,85,176,198,164,174,172,116,50,21,19,1
0,1,8,23,22,17,19,27,56,84,120,124,126,104,93,56,15,19,13,14,1
8,2,6,4,2,12,6,17,26,14,7,10,12,12,8,5,15,15,11,10,0
5,2,0,0,2,2,0,4,2,4,6,5,2,6,8,4,2,5,2,1,0
6,14,11,13,7,19,12,10,15,11,13,11,11,8,9,7,8,11,6,4,0
12,7,9,23,52,124,194,181,199,260,318,316,140,25,12,4,12,27,92,123,1
11,9,11,7,10,23,13,11,15,14,4,9,11,7,2,6,5,4,5,0,1
7,5,4,5,2,6,3,0,6,6,4,3,2,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,4,6,9,5,8,6,5,2,4,4,0
6,11,14,8,4,8,7,8,7,12,13,13,11,9,11,7,10,15,21,15,0
14,11,15,11,18,9,12,8,1,5,6,2,6,13,15,21,15,6,12,9,0
20,20,19,9,9,11,7,33,50,40,31,18,25,18,19,31,39,26,14,30,1
11,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,2,5,6,0,0
10,14,11,19,11,12,17,7,9,9,8,8,8,6,1,4,9,10,6,5,0
0,1,0,0,0,0,0,3,7,2,3,9,9,5,2,4,7,10,7,3,0
4,7,2,8,12,8,3,9,20,13,7,7,4,4,8,12,8,4,8,14,0
16,46,76,71,89,107,130,100,152,242,223,153,156,185,158,122,121,111,114,100,1
2,2,2,5,9,12,8,8,10,7,5,4,2,7,6,5,8,9,12,7,1
0,0,12,10,16,68,108,96,87,79,73,42,36,42,41,24,31,39,30,19,1
7,5,3,0,0,0,0,0,2,3,3,5,5,1,0,7,7,1,2,1,0
1,2,6,13,17,9,6,6,4,1,5,14,10,1,5,7,13,15,13,4,0
133,116,124,118,140,198,195,177,166,129,151,98,39,17,10,20,17,7,3,4,1
2,10,14,11,8,5,8,6,1,4,6,3,3,7,4,2,10,4,4,12,1
0,0,0,3,4,1,1,1,7,8,3,2,4,6,7,6,7,7,3,3,0
15,18,15,7,6,8,10,10,9,5,6,9,14,14,6,5,5,4,4,11,0
5,12,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
4,2,8,6,13,3,0,0,4,4,1,1,0,0,0,0,0,2,2,0,0
15,12,11,18,124,297,263,203,402,358,196,105,19,13,36,14,1,15,24,20,1
4,2,2,3,4,9,12,19,31,32,61,82,84,95,143,152,130,89,42,52,1
0,0,0,0,1,4,4,3,3,2,0,0,0,0,2,4,4,2,2,2,0
3,1,0,0,0,0,3,0,0,3,8,11,16,9,7,8,14,17,11,24,0
2,0,4,2,9,8,0,4,9,16,15,8,5,9,7,3,2,3,5,5,1
0,0,0,0,1,3,3,4,1,0,1,2,2,1,3,2,0,4,10,1,0
16,14,28,27,32,33,14,24,30,43,54,73,111,99,49,36,32,24,32,26,1
80,87,56,34,23,62,147,249,284,263,214,163,211,320,338,154,42,20,20,23,1
7,2,5,12,14,1,0,4,4,7,7,5,1,0,0,0,0,0,0,0,0
1,2,1,1,1,0,4,4,3,7,6,2,0,1,3,2,0,0,1,2,0
2,17,24,3,5,6,2,9,9,12,8,5,7,6,17,10,8,5,4,3,1
3,0,5,9,9,3,3,2,3,2,4,6,2,0,2,2,5,7,3,3,0
11,5,3,4,7,8,4,6,4,3,4,9,8,5,3,3,2,1,3,6,1
32,24,2,19,29,15,9,8,22,16,0,2,9,0,0,0,3,9,7,0,1
43,169,252,291,286,153,60,31,40,75,85,158,195,157,188,116,57,44,49,67,1
4,0,2,3,1,0,5,1,0,5,4,2,5,2,5,1,3,1,3,2,0
0,0,2,2,0,0,1,0,0,0,0,0,3,3,0,2,1,6,11,7,0
6,9,6,10,25,16,12,14,7,12,21,8,15,17,11,13,17,15,12,12,0
3,2,1,0,3,1,1,1,0,2,1,1,4,3,0,3,0,1,4,0,0
295,254,155,134,50,30,39,35,93,223,268,164,243,594,797,532,399,244,294,190,1
3,8,5,9,10,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0
25,12,6,4,0,3,2,0,9,13,7,12,18,12,9,8,11,17,15,5,0
2,3,5,2,0,1,1,0,4,4,2,8,4,2,4,3,8,9,7,3,1
0,2,2,0,0,0,0,0,0,0,0,1,6,9,5,3,1,8,16,1,0
3,3,4,2,7,8,7,2,16,23,4,6,6,3,7,5,5,5,3,7,1
1,2,1,0,6,8,2,0,0,0,2,2,1,1,2,6,5,1,3,4,0
0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1
0,0,3,6,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0
2,2,1,0,2,0,0,0,1,3,6,4,9,7,0,0,0,0,0,4,0
0,0,0,1,6,6,4,4,5,4,9,4,3,2,2,1,6,6,3,3,0
14,13,8,4,8,11,4,4,4,7,11,11,10,10,4,8,1,3,6,5,1
13,14,25,33,19,12,7,17,14,8,4,14,13,11,2,0,9,9,13,12,0
4,2,3,0,2,0,0,2,2,0,0,1,1,0,3,5,1,0,0,8,0
3,7,3,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,1,0
19,21,13,21,31,42,66,57,63,85,82,79,58,76,87,43,39,34,24,47,1
5,0,5,2,5,2,3,0,0,1,4,3,5,5,6,6,1,6,12,7,1
0,2,2,0,0,0,0,2,2,1,2,1,0,2,2,0,2,8,8,0,0
17,11,7,11,14,28,14,14,22,52,66,46,21,8,15,24,22,24,17,21,1
6,7,11,7,9,9,12,6,1,5,6,6,5,9,8,2,10,10,3,1,1
5,9,4,0,2,4,0,2,7,7,2,6,12,8,4,4,3,4,0,1,0
2,3,2,1,1,0,0,0,0,0,3,26,30,23,25,11,17,24,19,33,0
0,1,0,1,0,0,5,11,21,15,22,17,10,4,8,10,6,7,3,5,1
2,7,5,7,10,11,6,6,2,6,5,1,1,8,12,3,2,3,4,6,0
4,0,0,0,0,0,0,0,0,0,0,8,9,7,8,3,5,6,4,0,0
8,1,1,0,0,0,3,3,4,4,4,9,7,3,8,22,15,3,4,4,0
4,3,10,12,3,9,10,6,11,5,0,0,2,3,6,6,4,3,1,3,0
8,2,1,0,5,5,1,0,5,5,0,4,3,6,6,0,0,0,0,1,0
62,53,60,39,26,34,60,126,146,181,181,114,95,56,35,22,10,23,38,29,1
12,9,19,22,9,9,11,17,16,9,10,6,11,10,16,20,6,7,8,2,1
0,2,3,3,8,4,1,0,0,0,1,1,2,0,1,1,0,0,1,2,0
0,5,8,7,17,8,7,4,4,6,8,13,6,1,4,3,1,0,0,0,1
6,8,10,12,10,16,12,42,50,49,63,40,43,23,52,48,28,34,17,3,1
6,2,6,3,3,5,8,3,11,13,2,12,18,7,12,12,2,4,5,3,1
4,12,21,16,19,37,26,21,20,11,10,4,6,13,4,7,10,9,10,5,1
3,7,4,1,0,0,2,2,0,0,0,0,5,17,14,5,6,7,5,1,0
4,4,1,0,1,2,0,7,3,1,2,5,0,0,3,8,7,10,8,1,1
8,10,5,0,3,6,1,1,7,6,6,8,9,14,12,11,7,2,0,6,1
0,0,0,3,3,0,0,0,0,0,1,2,4,3,0,0,2,2,0,2,0
1,2,0,2,2,1,3,9,3,5,0,6,10,9,3,8,8,4,3,6,0
3,1,0,0,0,10,14,9,10,34,30,20,7,7,8,8,9,6,0,0,1
5,7,5,0,7,7,1,1,0,0,0,0,0,0,0,1,0,0,3,5,1
15,14,24,30,24,8,5,7,13,19,20,17,14,8,4,7,8,6,12,20,1
18,4,4,6,8,7,6,5,7,13,11,12,12,12,7,0,4,4,9,9,1
1,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0
3,4,1,0,0,2,2,3,8,9,3,9,4,10,12,14,7,3,5,5,1
16,21,22,16,7,5,9,32,67,109,109,94,96,78,47,9,3,4,2,3,1
35,60,77,100,71,66,61,37,19,0,0,0,0,3,2,0,0,0,0,0,0
0,4,4,1,1,3,3,2,2,4,10,5,6,6,0,0,2,2,3,1,1
3,4,0,0,0,0,0,5,9,12,15,4,7,8,6,12,7,9,5,3,1
7,8,20,28,26,33,12,24,65,92,96,77,105,120,115,115,150,183,200,229,1
0,2,4,2,12,12,5,3,8,13,10,5,2,9,15,9,14,5,4,4,1
8,4,12,21,18,11,17,21,14,9,15,8,2,12,9,3,3,0,1,1,0
5,3,4,2,4,4,5,7,8,11,7,7,4,6,14,15,8,5,15,22,1
2,5,8,15,12,5,8,5,11,15,13,9,3,4,15,10,11,8,1,1,1
1,1,0,5,6,4,6,5,11,12,6,0,1,0,6,4,2,2,0,0,1
2,6,9,6,2,1,1,3,3,6,4,0,1,4,1,2,7,0,0,0,1
11,11,6,4,3,2,11,24,11,12,15,14,16,15,19,30,24,28,35,19,1
3,7,7,8,13,8,11,19,10,6,22,21,14,5,6,12,8,8,8,3,0
9,12,9,12,13,9,5,4,10,11,12,10,8,12,13,8,9,8,9,7,0
0,0,0,0,12,24,16,22,81,122,134,161,160,193,156,89,56,23,14,26,1
4,9,3,2,1,7,11,15,20,37,23,9,13,5,2,4,6,3,4,8,1
16,8,5,7,6,9,3,2,0,0,2,3,0,1,11,8,2,1,3,9,0
13,13,8,8,8,11,7,0,0,1,1,0,6,3,0,4,6,8,8,1,1
44,40,27,23,26,41,111,234,315,318,326,298,212,159,177,81,43,16,17,42,1
0,0,0,1,7,7,2,1,0,0,0,1,3,0,3,8,22,19,6,6,0
0,0,0,0,1,2,2,1,2,2,0,0,0,0,3,3,0,0,0,0,0
11,6,14,9,6,8,11,13,38,83,99,92,60,45,35,20,18,15,31,23,1
11,2,1,1,1,0,3,8,4,4,0,0,0,0,0,4,7,6,9,13,0
1,4,3,7,5,3,10,26,27,5,21,24,1,8,10,12,25,26,10,0,1
139,121,25,12,16,31,93,301,611,301,283,643,730,366,309,290,253,121,216,256,1
5,3,2,3,8,9,6,16,20,9,2,5,10,15,8,7,6,6,6,8,0
1,1,3,0,1,0,0,0,11,12,1,1,2,8,6,0,0,0,0,0,0
9,4,2,2,6,9,2,3,7,0,5,7,3,1,3,6,4,5,8,3,0
10,8,4,5,6,7,15,12,5,3,4,8,6,9,7,8,15,13,8,7,0
10,5,1,5,2,1,4,1,0,1,3,0,1,6,8,10,6,16,15,15,0
0,2,2,0,1,0,3,3,0,1,7,4,0,3,4,8,11,11,4,1,0
15,5,0,0,17,25,11,9,20,20,16,18,23,35,58,43,28,6,6,24,1
0,0,0,0,5,9,7,4,5,3,0,0,4,3,0,2,5,4,7,6,1
2,2,3,2,0,5,4,0,0,1,3,0,4,6,1,13,9,4,4,0,1
2,1,3,5,3,2,4,6,10,11,11,3,3,5,4,5,5,4,10,10,1
7,1,2,1,0,0,0,0,9,5,6,11,0,7,11,11,9,3,1,2,0
27,38,63,154,236,480,678,607,449,134,172,175,86,33,15,14,27,21,32,19,1
0,0,1,1,1,0,6,2,5,17,37,110,138,86,124,167,108,98,42,40,1
44,58,65,63,76,98,120,108,86,42,11,16,18,18,29,18,61,65,16,18,0
2,2,14,6,4,10,13,10,7,9,11,7,5,11,6,9,14,16,21,12,0
9,10,14,15,8,16,11,2,0,0,0,4,4,3,5,2,2,1,3,5,1
2,5,5,12,11,1,2,3,6,3,9,15,12,6,9,8,10,21,23,13,1
31,45,76,94,84,84,140,222,180,91,134,153,149,149,132,98,45,54,54,25,1
0,4,2,5,3,0,0,0,0,1,3,5,1,3,5,4,2,4,0,5,0
0,0,3,4,0,1,6,3,2,1,1,0,3,1,1,3,4,1,0,6,0
0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2,6,9,5,0,1,1,1,5,3,10,8,1,6,7,1,3,6,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,5,3,1,7,8,4,8,4,3,4,2,0,2,0,1,4,1,1
5,9,11,8,2,4,5,1,74,215,192,169,95,170,228,253,188,132,58,37,1
26,43,33,19,33,58,109,133,151,258,253,123,64,36,33,31,68,135,197,254,1
7,9,12,10,8,5,5,5,5,0,4,11,4,0,1,5,7,3,1,4,0
7,6,5,8,8,4,1,7,11,6,5,6,4,6,9,6,9,5,0,0,1
18,26,26,26,17,10,6,12,13,16,15,16,12,6,7,11,11,12,11,3,1
16,16,9,13,16,8,9,5,7,3,4,4,5,4,7,4,7,8,1,10,1
12,9,6,12,13,13,11,9,5,4,8,6,6,10,10,11,8,16,9,13,1
5,8,6,5,9,16,8,14,17,3,2,12,13,4,1,0,0,0,0,0,1
5,4,0,0,6,11,10,9,5,8,8,10,5,2,4,3,4,2,9,17,0
0,2,5,4,5,7,1,2,6,7,6,2,2,4,6,6,5,0,3,8,0
1,0,0,0,6,6,0,5,4,7,4,1,8,5,3,1,3,4,0,1,0
65,43,24,21,21,34,89,119,108,118,136,162,109,57,29,13,13,30,27,14,1
13,13,9,6,11,8,11,11,16,24,13,6,9,8,5,7,7,22,9,7,0
13,13,9,7,11,8,4,2,8,13,14,15,12,16,7,8,6,11,8,9,1
16,22,40,75,85,97,84,37,75,72,50,31,65,69,25,11,19,22,36,57,1
9,14,4,6,8,12,15,10,7,19,20,0,12,19,11,8,7,13,11,7,1
2,2,8,7,1,0,0,0,3,5,3,2,1,2,2,1,1,2,1,0,0
0,0,1,8,7,3,4,3,1,2,4,7,2,2,6,4,5,6,8,4,0
0,0,0,0,0,0,5,11,10,10,6,4,2,0,3,6,5,3,2,3,1
1,1,1,0,0,0,2,2,3,3,2,2,4,4,6,6,1,1,1,3,1
2,0,5,10,20,11,2,4,11,12,11,7,3,2,1,2,5,5,4,3,1
2,3,0,0,2,7,9,10,4,0,7,2,2,4,2,12,12,16,12,0,0
4,10,12,9,32,28,16,14,21,37,41,35,22,22,16,7,4,10,10,4,1
0,0,0,0,1,1,0,0,0,0,4,0,2,4,8,5,5,2,2,5,0
0,0,1,2,4,4,2,2,9,12,11,12,6,2,2,6,7,3,4,3,1
6,15,10,8,4,4,10,11,13,4,5,6,18,11,10,8,6,5,12,16,0
4,10,7,5,4,6,4,2,3,6,7,11,11,3,5,6,1,0,3,6,0
6,8,10,7,8,10,8,7,5,5,8,8,7,5,1,5,2,4,3,4,1
6,3,4,4,0,6,10,4,8,8,7,7,3,6,12,14,9,0,4,4,0
2,4,8,4,1,4,5,2,2,12,9,2,5,4,0,0,0,1,2,1,0
6,1,6,21,14,8,13,16,8,16,19,17,4,10,14,6,5,6,5,1,1
3,3,1,2,2,9,2,8,7,1,0,0,0,1,1,1,1,2,3,1,1
15,22,16,5,3,6,6,3,21,15,8,8,7,5,13,26,17,12,7,6,0
0,2,4,0,1,4,6,2,1,1,1,0,3,3,2,0,0,0,3,6,1
3,5,5,3,6,3,3,5,0,1,5,5,1,1,2,3,0,2,1,2,0
1,9,10,5,2,4,3,1,2,7,9,1,0,1,0,0,0,0,1,1,1
11,4,18,26,14,20,35,75,146,257,297,326,336,228,194,297,252,203,191,132,1
21,5,28,24,15,9,1,7,30,37,44,47,54,57,35,23,8,5,7,4,1
0,0,0,0,1,11,12,1,0,10,18,29,17,18,11,6,8,7,8,17,1
0,2,1,2,3,4,3,7,8,12,11,6,8,15,15,5,2,2,1,10,1
0,0,0,0,1,1,1,1,1,2,0,0,1,0,0,3,4,5,1,0,0
9,7,0,0,5,0,0,0,0,2,2,0,0,0,0,0,7,7,1,4,0
27,17,4,13,38,26,13,17,26,25,54,91,80,69,18,21,15,11,18,19,1
112,86,41,42,31,23,46,79,88,66,44,22,13,7,10,10,9,7,7,3,1
9,2,6,11,7,5,4,7,0,1,2,7,11,6,1,2,4,2,4,6,0
172,82,52,28,27,40,131,411,625,336,175,214,98,38,11,17,30,50,52,67,1
4,0,3,1,1,1,0,0,1,4,2,0,4,7,6,6,7,10,7,0,0
4,0,1,5,6,3,0,6,0,0,0,1,1,2,1,2,3,1,1,4,0
3,1,1,2,1,0,0,0,0,0,1,3,2,7,0,0,0,1,1,0,0
27,28,26,17,23,26,26,26,24,22,13,14,10,15,19,16,17,14,12,8,0
6,14,13,4,8,3,2,9,9,7,0,9,15,4,2,0,0,1,1,5,1
2,4,11,11,4,14,16,7,5,24,32,26,40,26,19,17,13,12,6,11,1
15,32,35,15,15,8,4,8,10,10,9,8,7,18,29,10,6,10,10,82,0
3,9,5,5,5,9,3,4,7,10,4,3,3,5,3,0,7,10,3,4,0
6,2,1,3,6,4,1,5,7,1,2,2,4,4,4,2,3,2,2,0,0
3,9,14,15,10,3,3,19,23,9,6,2,7,6,8,8,6,8,8,8,0
5,0,4,3,3,6,6,10,7,14,16,7,2,9,11,4,5,5,11,7,0
1,7,6,2,2,0,0,0,0,1,0,0,0,0,0,0,3,4,4,5,0
9,5,1,0,4,8,7,11,15,8,9,14,16,3,4,6,9,10,4,4,1
58,107,125,90,70,34,23,19,22,39,34,17,17,20,17,11,26,26,27,28,0
2,1,1,0,3,9,7,6,6,1,0,1,2,2,4,4,2,7,4,9,0
12,5,3,3,0,9,15,7,6,3,5,4,1,2,2,6,9,4,5,2,1
13,5,6,11,13,11,2,3,13,13,8,2,3,2,2,3,2,9,9,1,0
16,22,13,9,10,9,11,20,14,18,23,42,52,42,51,42,17,12,10,18,0
10,12,8,8,5,5,7,6,1,3,14,15,10,12,3,1,3,1,2,7,1
6,6,12,14,12,13,7,7,12,17,14,12,13,13,12,14,15,10,10,2,1
0,0,0,5,8,2,5,4,7,6,5,7,16,14,3,8,13,12,16,16,1
5,2,3,1,6,9,10,11,1,7,6,5,7,6,7,12,10,11,11,21,1
16,36,35,25,21,24,35,84,146,220,225,80,43,32,24,29,38,359,715,61,1
0,2,3,1,1,2,2,0,0,0,0,1,3,7,9,3,0,8,9,6,0
11,6,15,14,5,5,8,15,11,6,8,5,7,0,0,0,0,0,0,0,0
2,6,5,6,9,8,7,2,9,8,9,37,74,65,18,26,10,2,4,5,1
8,11,9,2,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0
15,13,7,3,6,12,8,12,9,8,14,19,12,3,12,14,16,15,8,5,1
14,8,6,4,4,8,5,3,16,25,17,5,4,8,4,7,4,8,3,0,1
0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0
54,65,126,219,140,148,96,108,202,183,126,148,132,74,25,14,8,9,15,13,1
5,4,0,2,3,4,4,4,4,0,4,2,3,2,3,5,6,5,3,4,0
0,0,0,0,3,3,1,1,5,6,6,13,11,6,2,2,1,9,6,5,0
0,1,1,8,6,4,2,1,0,0,7,3,8,11,7,1,0,0,0,0,0
5,5,0,0,4,5,0,3,3,3,5,3,3,1,3,3,14,8,1,1,1
4,8,10,6,5,8,3,3,2,5,6,12,6,1,3,6,9,11,6,4,1
5,7,8,7,1,1,5,6,10,11,7,5,5,2,7,7,12,14,4,5,1
7,15,17,9,1,7,12,18,13,71,97,103,71,29,18,21,16,13,23,13,1
19,1,9,19,8,36,4,13,27,23,26,7,0,8,10,2,1,4,4,1,1
8,4,4,3,0,0,1,0,0,0,0,2,4,3,0,0,3,7,5,2,0
2,2,0,0,1,3,2,1,0,0,0,0,0,3,3,0,1,2,1,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,0,5,3,2,2,0,0,0
6,20,16,18,17,12,16,23,20,63,77,46,42,22,20,11,10,12,10,13,1
2,0,1,3,1,0,3,2,6,3,2,6,5,4,7,5,10,8,4,1,0
8,6,5,7,6,0,2,4,4,4,4,9,7,5,7,8,8,3,3,3,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,6,0
1,1,4,4,3,0,11,16,11,8,1,8,13,28,33,15,15,9,19,16,1
1,0,0,0,0,0,1,1,0,0,0,4,4,0,3,4,1,8,1,1,0
32,46,41,40,35,45,61,43,20,17,13,7,13,24,20,15,18,22,22,22,0
4,1,10,10,6,2,2,5,7,4,5,3,5,2,3,5,3,5,4,7,0
1,3,4,3,2,0,2,1,4,2,1,1,0,0,0,0,0,0,1,4,0
1,4,0,1,1,0,0,0,1,1,0,4,10,2,8,20,15,3,10,13,0
17,42,72,42,30,26,25,4,23,71,136,179,177,201,162,41,17,21,14,9,1
5,6,9,8,6,10,13,8,2,8,14,7,8,6,5,3,8,5,5,5,1
38,43,27,21,16,28,80,131,157,142,147,119,45,19,14,42,47,69,145,149,1
3,2,0,0,1,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0
22,13,2,4,9,5,0,3,3,2,8,12,8,3,3,1,0,1,5,9,1
0,3,10,2,0,0,0,2,4,5,2,2,7,3,2,0,2,4,5,3,1
8,2,3,9,8,2,7,8,9,14,20,16,11,4,10,2,15,15,12,5,1
0,0,0,0,0,8,20,12,21,38,60,31,4,10,8,4,3,3,3,0,1
3,4,5,3,0,3,5,3,3,0,1,2,2,0,0,2,1,0,0,0,0
6,11,7,0,0,15,34,39,37,37,52,42,15,7,3,2,7,22,16,9,1
3,5,4,2,0,0,0,0,0,0,0,0,0,0,2,4,5,4,3,11,0
7,4,12,17,20,17,3,6,4,17,15,3,5,3,13,19,8,3,9,8,0
5,7,1,5,5,4,5,6,8,2,3,5,3,7,7,11,8,12,16,14,0
72,33,12,12,21,71,105,31,161,368,308,166,165,246,211,79,63,42,17,12,1
11,3,9,15,10,11,11,3,5,5,5,6,8,8,13,17,8,8,6,4,0
0,0,0,1,0,0,3,5,4,3,5,9,11,7,5,4,2,2,0,0,1
12,8,8,8,10,13,8,7,7,7,9,3,11,11,10,10,13,11,14,11,0
3,4,6,9,8,3,2,3,2,2,14,11,9,5,6,7,3,1,1,2,1
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0
8,13,11,7,7,3,0,0,1,0,3,10,12,7,7,0,6,12,6,2,0
7,4,4,6,3,1,2,2,1,7,10,4,4,1,0,5,7,11,7,1,1
0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8,4,5,4,3,4,0,4,6,2,0,0,0,6,3,11,8,1,1
10,2,8,12,12,10,6,8,13,12,5,0,0,0,0,0,0,0,4,6,0
43,41,60,58,72,85,154,537,387,271,332,372,319,211,117,34,15,13,22,20,1
12,6,7,8,9,7,4,4,7,13,5,9,9,5,4,9,9,8,9,11,0
11,41,88,120,75,133,177,141,102,131,151,209,167,91,71,38,20,36,23,12,1
4,1,10,7,10,10,1,6,5,2,1,16,19,9,2,3,7,7,7,6,0
20,20,16,36,59,88,95,86,61,102,100,101,97,71,84,64,25,30,34,26,1
0,1,5,4,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0
0,2,3,9,8,2,2,0,2,2,1,6,5,3,4,0,3,1,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,9,13,0
103,101,125,66,41,45,57,36,33,49,84,57,36,58,37,34,19,13,13,3,1
