V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
2,5,9,10,3,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0
20,22,18,19,16,16,6,19,18,18,18,11,10,23,39,38,32,30,19,16
4,2,0,3,3,0,0,6,5,2,1,1,1,0,0,1,1,0,0,0
0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2,2,3,5,0,0,0,0,0,0,0,12,8,3,5,9,3,3,7,5
0,9,5,1,1,1,0,4,5,2,0,7,6,1,0,2,4,2,2,4
7,7,1,2,0,2,4,2,4,5,1,4,4,2,2,0,2,0,0,2
2,4,4,0,0,1,1,3,5,8,13,5,6,2,13,10,9,12,8,9
2,2,1,1,2,1,0,0,1,1,1,5,5,0,0,1,1,2,2,0
2,6,8,0,0,0,0,6,5,5,2,0,1,1,0,5,8,3,0,0
7,12,9,6,10,1,4,1,0,10,12,8,10,7,3,5,3,5,1,6
4,2,2,7,7,0,0,0,0,2,2,0,0,0,1,3,4,9,11,10
8,7,3,3,5,10,13,6,4,9,6,1,9,19,20,11,4,4,11,5
0,0,1,3,2,11,8,6,4,5,1,7,6,0,18,8,5,0,0,0
78,26,15,11,12,21,31,13,9,4,8,16,10,4,2,3,3,9,18,13
13,9,9,9,14,20,17,10,22,21,11,5,11,7,5,5,0,4,20,27
0,0,0,0,0,0,0,4,11,14,9,18,15,9,11,7,5,5,5,1
5,3,5,2,7,6,1,2,0,3,6,6,0,1,2,0,0,0,2,2
2,4,3,4,1,0,1,1,1,0,2,3,3,5,3,5,1,3,3,0
7,8,16,20,14,6,4,4,4,6,5,3,6,7,10,10,12,19,14,12
9,2,10,8,8,4,2,0,1,2,1,0,0,0,0,1,2,0,1,5
2,5,9,6,2,0,1,4,5,5,2,2,5,18,3,0,8,9,4,1
1,0,3,2,1,5,5,10,11,2,1,4,2,6,7,8,7,3,3,1
12,10,7,15,13,8,8,17,23,28,26,13,14,7,9,11,14,29,25,26
1,0,0,0,0,0,0,0,4,3,4,4,3,4,3,0,0,1,3,1
12,19,8,4,0,0,0,4,7,5,5,5,6,10,5,0,1,0,4,7
2,2,0,0,0,0,0,2,0,0,0,3,1,0,1,5,5,2,2,1
8,4,6,4,10,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4,0,4,6,2,5,7,3,1,1,4,6,3,0,0,0,0,0,1,0
0,0,1,5,2,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,6,7,1,3,4,4,5,5,3,4,4,6,9,9,4,1
2,1,1,6,5,0,2,3,2,1,0,2,7,3,13,7,7,1,1,1
14,8,4,2,11,8,4,4,2,6,9,8,13,10,5,1,2,7,10,8
1,2,0,3,2,3,0,0,5,5,2,3,1,1,1,2,3,2,2,3
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,10
18,17,9,16,26,19,9,15,25,22,16,14,10,7,12,12,18,24,26,14
3,0,2,3,5,4,0,7,0,1,4,3,3,6,9,6,3,6,9,13
1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6
1,3,4,7,8,5,0,0,0,3,1,0,0,0,0,0,0,7,11,10
2,1,3,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,5,5
12,8,10,9,7,1,0,0,1,1,0,0,1,1,0,3,7,6,5,10
41,39,11,13,14,18,30,28,20,14,16,19,18,22,17,16,22,10,8,18
8,9,5,6,6,4,2,3,5,1,0,2,1,0,2,6,4,3,4,3
6,4,5,1,3,1,0,0,0,3,2,4,0,0,0,0,2,8,5,1
0,2,5,5,0,0,2,0,0,2,2,0,0,0,0,0,0,1,10,7
6,3,2,6,5,1,2,4,2,0,3,3,3,3,0,8,12,8,2,3
0,2,6,4,1,0,0,0,1,1,1,1,7,7,0,6,6,0,15,18
6,6,5,8,6,8,4,4,5,1,3,3,1,2,3,1,1,6,6,3
19,12,14,7,16,13,4,6,5,13,19,18,6,12,7,8,25,12,9,11
8,6,7,5,9,21,27,12,10,11,15,6,5,7,6,5,6,4,6,4
1,2,1,0,0,0,0,2,5,11,11,3,0,0,2,3,3,0,0,3
11,11,3,3,0,7,1,3,8,7,2,2,7,10,8,7,9,14,9,5
1,3,3,2,6,5,0,0,10,9,1,1,1,12,15,4,1,0,6,2
25,28,24,15,9,8,18,21,13,17,11,11,3,8,11,3,5,4,7,10
9,5,3,7,8,9,9,16,21,7,4,1,5,18,13,8,10,12,12,10
7,8,6,18,22,2,0,0,0,0,0,0,0,0,7,9,4,10,5,6
10,8,2,1,1,10,11,1,2,3,7,12,5,5,5,4,3,3,4,4
2,1,2,1,2,1,4,4,0,0,0,0,0,0,4,5,1,3,2,1
1,0,0,4,2,0,0,0,0,0,1,3,2,1,1,3,4,2,12,5
1,6,7,0,5,14,12,8,4,12,5,2,2,2,4,8,11,8,13,6
16,11,15,11,3,3,0,0,0,0,0,0,0,3,3,2,2,0,0,1
20,12,16,23,22,22,15,29,27,26,15,0,0,0,0,0,0,1,4,0
6,4,5,7,8,9,8,15,9,6,4,0,0,2,8,4,11,4,3,7
3,3,2,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,7,5,2,6,4,7,6,3,8,8,4,4,0,0,0,0,0
26,16,6,0,18,15,9,9,12,10,7,7,11,5,6,5,2,1,4,4
1,4,6,4,3,1,1,3,4,3,1,0,0,9,8,0,0,0,0,0
4,3,0,0,1,3,4,2,0,1,1,9,13,7,6,0,0,0,3,6
7,1,3,0,7,7,4,8,5,6,7,6,3,4,6,4,7,7,4,2
4,1,1,4,4,3,2,4,3,3,0,0,0,0,0,0,0,0,0,0
19,8,14,13,10,13,4,1,0,0,3,3,0,4,5,7,13,18,16,14
4,4,2,10,7,9,10,3,5,12,13,3,5,7,11,4,5,4,8,10
10,14,5,8,8,14,9,8,6,7,10,15,8,13,6,9,13,17,19,18
4,6,4,5,7,5,5,2,3,8,6,4,9,5,1,0,5,10,5,5
1,1,2,4,0,2,3,3,4,5,3,3,5,6,8,5,0,3,10,9
8,7,0,1,0,0,5,3,2,3,5,3,1,4,5,2,9,4,0,0
2,1,0,0,2,7,8,6,0,3,2,1,1,0,3,3,0,3,1,3
3,2,3,9,10,3,1,0,0,0,1,1,3,5,2,0,0,1,0,2
0,0,0,0,0,9,4,12,16,4,6,6,4,8,8,26,35,28,21,41
3,3,0,0,0,0,0,2,3,0,5,6,2,1,0,3,4,5,5,5
10,19,21,20,13,14,16,20,9,7,11,16,14,13,19,15,9,12,21,17
0,0,3,1,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0
0,0,0,2,2,4,4,2,6,0,4,5,2,4,1,0,0,2,9,6
12,6,4,7,7,6,3,8,3,4,6,4,2,1,5,9,9,5,4,11
0,0,0,0,1,1,8,7,7,1,0,0,0,0,2,4,0,0,0,3
2,3,2,2,4,3,1,2,3,0,4,4,1,2,0,2,8,9,8,6
1,5,9,1,2,11,6,11,11,9,12,7,3,3,4,9,8,13,9,7
1,0,0,0,0,0,0,0,0,1,11,23,21,10,5,14,17,14,13,4
4,6,5,5,3,3,7,7,5,5,3,5,1,2,0,0,0,0,0,0
20,20,9,5,2,21,19,9,5,7,9,15,11,7,7,9,7,1,3,2
7,0,0,5,5,0,0,0,0,2,0,0,0,0,0,4,8,1,4,4
10,1,6,4,3,6,10,0,5,7,8,2,6,9,4,0,0,1,0,0
2,2,5,5,1,4,5,6,3,2,5,5,4,9,15,8,2,2,1,13
8,0,0,4,8,6,0,0,0,3,1,3,3,5,8,5,4,0,0,0
3,3,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,0,6,9
12,4,4,7,2,11,12,15,9,7,16,14,10,4,9,14,13,7,6,12
0,1,3,4,4,3,0,5,4,1,0,0,0,0,2,1,0,0,3,5
7,16,9,0,3,4,1,5,7,4,2,2,2,2,8,14,14,9,6,6
11,6,5,9,5,1,6,3,3,5,3,2,5,10,4,1,1,5,10,9
0,1,3,2,7,6,3,2,0,4,4,0,0,0,0,1,0,0,1,9
0,0,0,1,4,4,2,6,2,9,13,2,1,5,0,0,3,3,2,2
9,6,7,11,5,0,0,4,7,3,0,0,0,0,0,0,0,0,0,9
1,1,2,3,1,5,7,7,7,11,4,3,7,15,10,11,8,1,2,2
2,2,5,7,4,8,10,2,5,4,0,3,3,7,11,1,1,0,0,3
3,10,7,0,6,7,9,3,0,2,1,0,0,0,0,0,1,2,1,5
0,0,0,2,2,5,7,15,9,15,19,11,4,1,1,4,4,0,0,0
4,13,6,0,4,4,1,2,8,8,12,7,5,1,4,4,2,0,0,1
1,0,2,4,2,6,4,1,1,1,1,0,5,5,0,0,0,3,7,8
15,17,7,11,12,5,7,9,24,31,19,8,3,6,9,12,16,19,17,11
3,2,2,0,0,0,0,1,2,3,3,2,1,3,6,1,0,1,2,0
0,5,7,2,5,5,6,6,0,4,6,5,3,0,0,1,2,0,1,2
4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,2
3,25,3,4,7,8,3,3,0,2,4,2,3,10,9,3,3,5,4,6
3,7,5,5,12,12,7,11,13,11,5,6,6,3,2,6,6,4,8,10
2,7,10,6,3,0,0,0,0,0,0,0,0,0,1,9,11,8,10,10
5,10,6,1,1,6,5,0,1,2,3,6,3,1,1,0,4,3,7,8
0,0,3,3,3,6,0,7,7,23,25,3,11,9,0,0,2,2,2,8
13,13,8,6,8,12,11,10,7,9,11,3,3,3,3,1,6,5,7,8
3,5,5,7,2,0,0,0,0,2,0,7,7,10,9,3,2,1,5,7
9,5,4,1,2,6,6,5,5,10,18,5,0,0,0,0,0,6,2,0
7,9,9,0,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,0,2,2,1,3,3,2,3,3,0,1,1,1,7,6,2,2,0,0
3,0,0,10,6,11,14,6,11,10,4,8,7,3,2,0,4,12,2,7
9,3,3,0,0,3,7,4,24,29,7,0,3,3,0,0,0,1,3,1
2,2,2,1,1,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0
7,12,10,4,0,0,0,1,2,3,5,4,2,1,5,5,0,5,11,6
1,0,3,2,0,0,0,1,2,0,0,0,0,2,2,1,1,4,0,3
1,5,11,5,6,6,3,11,11,5,7,10,12,7,8,7,0,0,2,2
7,3,2,10,10,10,8,7,13,10,10,13,6,11,5,1,4,2,7,15
0,0,4,1,1,2,1,2,3,11,10,2,9,3,1,0,1,0,0,0
3,3,2,0,4,6,7,11,7,0,0,3,5,2,0,0,0,0,3,3
1,0,0,0,0,3,9,6,5,0,1,2,1,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,3,4,0,1,2,4,4,3,2,0,0,2
4,0,2,3,1,0,2,1,2,3,2,1,8,4,5,4,1,1,5,3
0,0,1,4,2,3,2,0,0,0,0,0,0,0,0,15,17,1,0,0
8,10,2,5,11,3,6,8,6,3,3,2,7,5,2,2,0,0,0,0
0,0,1,4,8,4,4,7,4,1,2,6,4,9,1,1,2,1,1,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
51,90,42,16,8,13,17,6,20,26,23,34,28,14,10,4,11,12,9,8
2,3,7,6,2,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0
13,10,3,1,5,9,5,4,15,20,15,11,14,12,16,17,14,8,10,8
6,6,1,6,6,9,6,10,6,0,2,0,0,0,0,0,0,2,5,5
6,5,8,9,9,5,2,7,7,14,14,8,7,6,3,6,0,0,0,0
7,3,5,4,14,14,12,15,15,14,11,11,11,7,6,3,0,3,4,2
1,1,1,1,12,10,3,1,4,2,1,0,0,6,4,6,8,3,0,0
0,0,0,2,1,2,3,2,1,6,7,6,2,1,3,0,0,1,1,2
6,8,6,6,6,6,3,10,6,16,25,38,41,27,15,9,5,1,0,0
3,3,0,0,7,8,2,1,0,0,1,3,7,9,4,3,5,10,7,3
8,5,1,0,0,0,2,0,3,4,1,4,6,3,4,4,5,7,6,10
68,46,33,57,26,28,40,27,1,10,20,11,18,17,21,19,25,42,35,42
0,0,0,0,0,6,1,0,0,0,0,0,3,9,6,1,1,3,0,3
20,25,17,22,18,19,27,17,16,12,12,14,28,21,15,15,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,7,2,1,5,6,6,5,1,3,4,4,5,15,8,3,11,21,14
6,6,0,4,1,0,0,0,0,3,0,0,0,5,4,3,0,4,5,4
0,5,14,7,8,10,6,6,7,14,19,10,9,10,2,0,0,1,5,4
15,13,10,22,14,11,20,19,18,28,37,32,45,59,50,41,82,73,70,65
5,12,11,2,0,0,3,12,14,2,2,3,1,1,1,1,7,4,2,3
3,0,0,0,0,0,0,0,0,0,3,6,7,8,10,6,2,6,11,9
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5
4,2,5,15,11,9,16,16,18,20,16,16,17,24,25,23,14,21,16,6
7,7,4,14,4,3,2,0,6,7,6,11,0,0,0,0,0,0,0,0
8,8,6,5,5,6,2,1,2,3,7,3,6,4,5,1,0,0,3,8
1,4,5,2,2,4,6,2,0,0,1,6,5,6,3,4,8,5,1,0
0,1,0,0,0,2,0,3,1,0,0,0,2,5,9,7,3,3,0,0
0,4,1,4,2,3,2,4,4,4,4,0,4,2,1,2,1,0,1,7
3,4,4,5,3,3,4,6,8,5,3,3,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,2,0,1,2,1,7,8,3,6
6,3,8,9,8,10,3,4,7,5,1,8,10,6,4,3,13,17,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,8,8,3,4,5,8,10,3,3,1,0,0,2,6,10,7,0,0
85,81,104,62,36,61,61,38,24,8,4,8,6,7,16,13,2,5,7,11
4,0,0,6,1,1,3,1,3,4,1,0,0,0,0,0,0,0,0,0
3,1,3,1,5,4,5,1,4,6,6,6,5,5,0,0,2,2,1,0
0,2,8,6,4,10,1,0,0,0,4,6,1,2,1,2,2,1,0,0
3,1,4,3,0,4,4,1,6,6,5,4,1,2,0,0,0,0,0,3
5,2,0,0,0,0,0,0,0,3,3,3,2,1,0,0,0,0,3,2
7,3,1,1,3,1,1,3,5,7,2,7,19,8,5,5,3,3,4,0
17,17,12,10,14,8,10,4,6,7,11,9,14,9,9,11,4,4,6,2
16,5,9,3,1,5,6,1,0,0,2,2,0,7,10,4,0,0,3,3
14,8,6,3,10,13,17,9,6,16,15,11,9,12,9,5,6,8,7,3
2,2,0,3,2,3,2,1,0,0,1,1,0,0,0,0,1,1,0,0
0,2,1,1,1,1,2,3,1,4,5,6,2,0,0,0,1,1,1,1
0,0,2,1,10,16,8,8,12,9,11,7,10,11,6,10,22,13,7,7
3,0,0,0,0,5,23,18,11,9,4,7,2,0,0,0,0,0,0,0
4,0,3,9,10,1,1,1,3,4,3,1,2,3,12,11,3,3,0,0
8,10,7,1,4,7,9,8,18,16,16,13,8,9,8,5,3,5,8,10
3,2,5,4,9,7,2,6,7,8,7,3,3,0,2,5,17,20,6,8
6,8,3,11,6,7,5,0,0,0,0,0,0,0,0,1,7,9,6,3
5,0,2,10,6,2,4,3,0,0,0,2,0,0,0,0,0,2,5,2
7,14,24,20,7,9,12,19,43,31,16,13,14,24,13,16,16,14,9,27
7,7,10,8,2,0,0,1,2,8,8,9,1,1,1,5,7,17,19,7
11,4,7,5,9,9,3,4,3,2,1,3,4,8,5,0,0,0,7,4
2,0,1,6,6,6,6,18,19,5,4,10,4,4,5,5,9,5,2,8
1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0
7,6,6,8,6,7,4,7,9,5,7,15,20,22,12,4,6,12,10,6
10,7,4,5,9,5,1,0,0,0,6,6,0,0,0,0,0,4,7,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,0,3,6,3,0,6,8,0,7,7,4,1,1,0,2,7,8
0,2,2,0,4,0,2,2,1,6,8,7,3,1,0,0,5,4,6,4
0,2,2,0,0,2,2,0,0,0,0,0,0,1,4,7,2,3,4,2
6,1,2,9,6,6,5,4,4,2,6,3,2,1,5,7,3,6,6,10
3,9,10,8,9,12,7,2,12,14,17,15,7,6,6,12,24,24,32,25
5,3,4,5,4,6,7,4,3,3,0,1,4,5,1,2,7,4,5,5
3,2,0,2,3,6,1,6,0,3,2,0,1,1,1,1,0,3,5,3
10,20,16,16,14,15,22,12,3,5,20,33,16,6,14,5,17,32,18,14
3,2,9,14,5,12,24,14,16,9,7,1,3,5,5,3,2,2,2,5
1,4,3,1,0,0,2,2,0,3,7,13,4,1,7,10,10,11,8,27
2,4,5,7,7,7,5,6,6,6,7,3,3,4,3,5,2,4,10,7
2,2,0,0,0,0,0,2,2,3,3,4,9,9,0,6,4,3,2,1
9,2,5,6,6,5,7,12,1,0,2,2,0,0,0,0,1,1,2,1
4,6,8,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,7,7,4,3,3,1,2,5,6,4,4,4,3,0,0,0,0,0
1,6,6,7,5,2,3,5,5,2,3,3,4,2,3,1,8,10,2,0
0,4,3,43,14,9,6,7,5,1,2,5,3,5,5,1,3,8,7,4
0,0,7,9,1,0,1,1,4,7,8,5,1,0,1,1,1,0,2,5
4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13,10,14,9,11,11,9,10,7,4,7,9,12,14,8,9,4,6,8,11
1,19,17,4,0,3,4,6,6,5,3,7,6,5,10,5,2,3,0,1
0,1,1,0,0,6,8,1,1,3,2,2,3,0,0,0,1,0,4,2
0,3,1,1,2,10,9,7,6,0,5,5,0,1,3,0,0,0,0,0
0,0,0,0,1,0,6,10,5,0,4,8,5,5,3,7,7,2,13,14
7,8,16,10,6,2,0,1,5,2,0,0,0,0,0,3,6,6,6,4
5,2,1,6,7,5,3,9,12,1,0,0,3,4,1,1,0,0,0,2
2,0,0,1,4,0,6,4,0,2,2,0,0,0,2,4,0,0,0,14
5,3,2,8,8,4,4,1,3,0,10,9,0,1,0,5,13,9,2,2
6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0
0,2,1,8,8,0,0,0,0,0,0,0,0,0,1,10,26,18,12,16
7,3,6,17,15,13,8,13,14,26,40,19,13,15,25,84,217,325,260,409
8,5,0,2,2,3,2,4,2,2,5,10,6,6,4,3,2,5,4,0
8,11,17,18,26,43,42,35,32,13,9,11,14,15,20,12,11,7,16,20
8,9,7,7,4,2,3,7,5,1,3,4,3,3,7,6,2,2,0,6
0,0,3,4,2,6,8,3,2,2,8,6,8,0,0,0,0,0,2,3
6,2,0,3,4,15,21,2,6,9,2,8,17,13,12,16,8,3,3,8
0,0,0,0,1,5,4,0,0,0,0,0,0,0,2,2,0,0,0,0
0,2,6,12,10,8,13,16,12,12,19,13,7,13,15,6,3,11,7,3
0,0,0,0,2,4,1,1,3,8,6,4,5,2,3,4,4,0,0,0
3,1,0,0,2,0,0,0,0,2,2,0,1,0,4,4,1,0,0,1
0,0,3,4,2,1,2,5,3,6,6,2,0,0,0,0,0,5,0,8
0,3,6,7,1,1,5,6,3,1,1,0,1,3,4,8,3,2,2,0
13,13,14,12,11,3,3,4,1,4,12,5,1,0,3,4,2,2,0,0
4,0,0,0,0,0,0,0,0,1,17,32,42,36,26,21,22,12,8,5
5,4,6,3,4,6,11,11,4,9,9,4,4,7,9,2,4,6,9,13
4,1,0,0,0,2,2,1,1,0,4,5,2,1,0,3,6,4,5,4
1,3,3,1,0,0,0,1,1,0,1,1,0,1,3,4,4,0,4,1
11,7,10,6,3,2,4,1,1,0,6,3,2,0,0,0,3,4,13,14
1,1,0,0,0,0,1,0,0,0,7,7,8,1,1,1,0,7,7,9
0,0,0,0,2,0,0,1,1,6,11,10,7,7,3,2,4,3,11,10
1,3,8,2,0,3,2,0,1,2,4,0,3,1,2,3,5,5,1,0
10,13,12,4,3,7,5,6,3,8,9,4,4,1,16,18,5,11,9,5
1,0,1,1,4,4,0,0,1,6,14,6,4,3,0,1,7,7,0,0
0,0,0,0,0,0,0,0,2,4,3,3,6,10,10,4,7,0,4,5
8,11,9,8,6,5,6,10,1,5,6,0,1,2,6,4,5,0,3,5
6,5,12,11,5,4,1,0,0,1,0,0,0,0,0,2,4,4,0,2
10,7,3,2,6,8,3,8,5,4,5,6,4,2,3,5,6,3,8,3
10,8,5,4,6,3,1,3,3,9,9,0,0,0,0,0,1,11,5,4
0,0,3,2,3,4,2,3,1,2,2,2,6,5,3,1,1,4,4,2
5,2,0,0,2,0,6,6,1,0,0,3,4,0,0,0,3,0,7,6
15,12,18,16,14,25,11,6,6,5,16,17,11,3,0,0,0,0,0,0
5,0,1,4,7,2,3,4,5,0,0,0,0,0,5,2,0,1,2,4
3,5,2,5,0,3,2,3,4,2,0,0,3,7,9,4,0,3,3,2
10,2,4,4,0,1,4,0,1,3,5,3,1,4,4,3,4,3,1,0
19,12,9,27,16,24,22,13,1,0,0,0,0,0,0,0,6,23,29,23
16,9,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7,12,13,19,13,5,8,9,6,2,1,1,5,5,2,3,0,0,0,3
19,10,9,20,21,21,33,28,12,20,47,42,16,10,17,15,13,7,6,4
2,1,3,6,3,4,8,13,12,6,5,4,7,7,15,9,4,3,7,15
0,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,3,8,7,8
11,6,4,5,6,3,0,0,0,3,0,0,0,2,1,3,3,0,0,0
5,0,1,1,9,4,4,15,25,27,33,34,16,3,6,4,6,18,18,3
0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,2,4,2,1
0,0,3,3,4,5,1,0,1,4,3,2,0,0,0,0,0,0,0,2
6,10,6,4,6,10,3,0,1,3,8,4,9,8,8,4,7,6,2,5
0,0,0,4,5,1,0,0,4,7,5,6,6,4,4,1,4,4,0,3
3,13,11,7,5,2,1,0,0,2,10,9,5,10,3,5,1,0,1,1
3,1,5,9,4,0,3,1,2,4,5,1,1,2,2,13,5,2,6,12
23,28,32,36,26,20,22,24,15,8,4,0,0,0,0,0,0,3,3,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,4,5,0,1,1,5,9,4,9,1,3
4,7,6,0,0,0,0,0,0,1,4,0,0,4,8,5,5,0,0,2
4,3,2,5,7,1,0,3,11,6,10,14,11,4,3,4,9,6,2,3
10,8,2,4,4,1,2,2,8,4,13,12,2,3,0,8,17,7,3,4
9,3,0,7,7,0,0,0,1,0,1,6,7,9,9,8,8,13,5,14
10,9,6,11,16,11,11,6,7,13,7,12,11,4,10,18,12,21,16,12
4,4,2,3,0,0,0,0,1,8,0,5,6,15,1,6,6,1,3,2
3,0,0,7,6,1,2,3,4,4,1,0,5,10,6,1,1,2,4,2
5,1,1,5,5,1,2,2,11,10,0,3,6,11,3,1,5,4,1,1
8,3,5,9,6,4,10,6,3,3,2,6,6,11,22,36,24,15,5,4
0,0,1,1,0,0,0,0,0,0,0,0,1,8,8,1,2,1,0,3
6,3,1,4,10,6,0,1,0,6,2,0,4,4,0,0,1,0,0,3
1,1,0,0,0,2,3,2,0,4,6,4,3,7,9,2,2,2,0,0
0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,4,0,0,0,0,0,4,0,0,0,0,2,3,2,1,0,0,0
11,0,0,0,1,10,8,11,8,13,16,11,10,8,9,9,8,8,9,25
12,0,0,1,5,13,16,2,6,8,5,0,0,1,1,2,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,2
2,3,2,0,8,12,4,0,0,0,0,0,8,10,0,0,7,2,11,16
0,0,0,0,0,0,0,0,3,7,7,0,6,12,12,2,0,0,0,0
1,0,4,8,4,1,2,4,2,8,13,5,2,1,10,9,9,10,10,5
0,0,0,1,1,0,0,0,1,1,0,1,6,6,7,14,11,8,12,9
4,3,7,3,0,2,1,0,4,8,8,8,2,1,3,5,3,7,7,1
0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
12,8,11,21,20,15,10,5,3,7,11,7,1,2,5,3,0,0,0,0
4,8,8,4,9,5,4,0,2,5,0,0,4,3,1,0,2,2,2,2
0,2,4,2,0,0,0,0,0,0,0,2,14,15,18,10,6,20,22,9
2,5,6,10,9,13,2,9,8,2,6,12,13,11,2,0,2,2,2,2
0,1,1,0,0,0,0,0,0,2,2,0,2,7,3,4,3,4,5,3
3,2,3,3,5,8,8,2,11,13,8,7,2,5,6,3,5,4,9,7
1,1,3,1,5,7,1,1,6,6,7,9,6,1,2,2,8,9,2,7
20,2,0,0,3,3,0,5,5,0,1,1,0,0,3,3,0,0,0,0
13,15,11,1,3,3,1,3,2,6,4,5,8,10,2,8,8,3,4,4
5,0,0,1,0,0,0,1,4,4,3,3,0,0,0,0,0,3,1,0
0,0,0,3,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0
12,0,1,1,3,9,1,1,0,0,0,8,0,4,8,4,0,0,0,0
0,8,8,1,4,6,9,10,11,0,0,12,3,0,7,8,13,8,0,2
3,2,4,4,2,1,3,5,7,2,4,6,9,4,2,2,7,6,2,2
8,8,4,10,9,4,12,0,6,7,0,0,0,0,0,0,0,0,0,0
1,5,10,8,6,5,10,13,6,5,4,0,0,1,1,1,8,11,20,14
0,1,7,3,5,5,4,4,7,4,12,17,6,5,2,2,4,4,4,4
0,0,0,0,0,2,7,2,1,8,9,2,5,6,4,1,0,5,0,2
0,1,1,0,4,4,0,4,2,2,2,0,0,0,0,0,0,0,0,0
5,4,4,3,4,0,7,7,7,4,4,7,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,9,6,7,7,14,7,0,0,2,2,0
0,0,0,0,1,1,7,25,22,3,5,3,2,1,2,8,15,10,5,16
4,3,1,4,7,7,4,4,6,1,0,0,2,3,0,6,4,7,3,5
1,1,5,7,2,0,0,0,0,2,5,0,1,5,0,0,0,0,4,7
13,8,4,12,20,15,14,11,12,12,8,6,2,4,5,14,14,5,20,12
1,6,5,2,1,0,0,0,3,1,0,0,0,0,4,4,0,0,0,4
0,17,16,8,20,20,7,7,12,20,16,27,36,27,21,19,14,14,16,16
3,5,7,0,0,0,0,0,0,0,0,0,3,9,3,2,7,12,5,4
22,20,19,14,25,19,18,10,27,20,25,26,16,14,18,22,21,30,20,8
3,6,4,3,4,4,2,7,13,9,6,0,1,1,1,1,0,9,7,1
6,1,1,0,2,4,0,5,5,1,3,1,1,0,0,1,1,6,5,0
7,4,5,2,5,5,4,0,3,3,4,8,2,2,4,4,3,2,1,1
0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,2,3,1,2,1
10,6,3,3,13,9,5,7,3,4,11,17,11,13,7,0,0,1,5,6
0,4,5,6,0,0,1,3,5,9,8,0,1,3,4,8,7,2,0,7
0,0,0,0,1,11,9,1,0,1,1,3,0,0,0,0,0,0,0,4
2,2,6,5,2,2,0,3,3,0,0,0,1,1,0,0,0,0,4,5
0,1,0,0,0,0,0,0,0,0,1,1,3,3,3,1,3,6,5,5
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,6,2,4,2
2,3,1,0,1,1,3,4,6,7,4,3,3,2,2,2,8,6,3,3
2,3,5,3,2,4,0,6,3,1,2,2,2,5,8,3,4,8,7,3
1,0,0,0,0,0,0,6,9,5,6,0,0,0,0,0,0,8,4,0
27,23,10,3,6,17,16,17,7,14,18,16,33,39,10,7,9,13,11,15
2,3,2,2,2,3,2,6,3,0,2,3,1,1,0,0,4,4,1,0
